facility_id,facility_id_version,facility_name,provider_name,address,suburb,state,postcode,latitude,longitude,care_type,classification_code,classification_label,evidence_state,overall_rating,residents_experience_rating,staffing_rating,compliance_rating,quality_measures_rating,care_quality_score,care_quality_available,rating_fields_available,care_quality_evidence_coverage,rating_period,rating_source,star_ratings_match_status,visit_static_score,visit_static_available,visit_static_fields_available,visit_static_evidence_coverage,public_transport_score,public_transport_available,nearest_public_transport_distance_m,public_transport_count_within_radius,public_transport_radius_m,public_transport_source_name,public_transport_source_url,public_transport_source_period,parking_score,parking_available,nearest_parking_distance_m,parking_count_within_radius,parking_radius_m,parking_source_name,parking_source_url,parking_source_period,accessible_toilet_score,accessible_toilet_available,nearest_accessible_toilet_distance_m,accessible_toilet_count_within_radius,accessible_toilet_radius_m,accessible_toilet_source_name,accessible_toilet_source_url,accessible_toilet_source_period,toilet_score,toilet_available,nearest_toilet_distance_m,toilet_count_within_radius,toilet_radius_m,toilet_source_name,toilet_source_url,toilet_source_period,surrounding_support_score,surrounding_support_available,surrounding_fields_available,surrounding_evidence_coverage,healthcare_score,healthcare_available,nearest_healthcare_distance_m,healthcare_count_within_radius,healthcare_radius_m,healthcare_source_name,healthcare_source_url,healthcare_source_period,pharmacy_score,pharmacy_available,nearest_pharmacy_distance_m,pharmacy_count_within_radius,pharmacy_radius_m,pharmacy_source_name,pharmacy_source_url,pharmacy_source_period,open_space_score,open_space_available,nearest_open_space_distance_m,open_space_count_within_radius,open_space_radius_m,open_space_source_name,open_space_source_url,open_space_source_period,open_space_marker_latitude,open_space_marker_longitude,community_support_score,community_support_available,nearest_community_support_distance_m,community_support_count_within_radius,community_support_radius_m,community_support_source_name,community_support_source_url,community_support_source_period,default_care_quality_weight,default_visit_practicality_weight,default_surrounding_support_weight,full_fit_ready
5130b6f4-a3b9-5a8b-acba-e3f7bf9a2025,v1,Edgarley Home,Edgarley Home Inc,85 Jackson Street,CASTERTON,VIC,3311,-37.590575,141.397236,Residential,DEMENTIA_EXPERTISE,Expertise in Dementia Care,LISTED_DEMENTIA_SPECIALISATION,4,4,5,5,1,75,true,4,100,August 2026,Official Star Ratings quarterly data extract — August 2026,MATCHED,50.802734,true,3,100,65.89247,true,341.075,4,1000,Transport Victoria GTFS Schedule,https://www.ptv.vic.gov.au/footer/data-and-reporting/datasets/ptv-timetable-api/,2026-09-11..2026-09-17,32.401511,true,675.985,1,1000,OpenStreetMap contributors,https://www.openstreetmap.org/way/1274749749,2026-09-12T04:47:49Z,54.11422,true,688.287,4,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,54.11422,true,688.287,5,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,,false,2,50,85.611798,true,431.646,1,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/197853012,2026-09-12T04:47:49Z,,false,,0,2000,OpenStreetMap contributors,https://www.openstreetmap.org/copyright,2026-09-12T04:47:49Z,,false,,0,1500,VEAC Metropolitan Melbourne Open Space Inventory,https://discover.data.vic.gov.au/dataset/veac-metropolitan-melbourne-open-space-inventory,2009-09-14..2011-08-29,,,98.801882,true,35.944,2,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/375748631,2026-09-12T04:47:49Z,55,25,20,false
51b5536c-52f2-59b3-91dc-c66d7f7b2940,v1,Estia Health Epping VIC,Estia Investments Pty Ltd,30 Epping Road,EPPING,VIC,3076,-37.635063,145.027199,Residential,NOT_CONFIRMED,Not Confirmed,MATCHED_NO_DEMENTIA_LISTING,4,4,3,5,5,85,true,4,100,August 2026,Official Star Ratings quarterly data extract — August 2026,MATCHED,73.103962,true,3,100,97.827795,true,21.722,28,1000,Transport Victoria GTFS Schedule,https://www.ptv.vic.gov.au/footer/data-and-reporting/datasets/ptv-timetable-api/,2026-09-11..2026-09-17,75.489488,true,245.105,17,1000,OpenStreetMap contributors,https://www.openstreetmap.org/way/1319737671,2026-09-12T04:47:49Z,45.994602,true,810.081,4,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,67.182788,true,492.258,6,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,63.903372,true,3,75,71.497666,true,855.07,10,3000,OpenStreetMap contributors,https://www.openstreetmap.org/node/978063981,2026-09-12T04:47:49Z,,false,,0,2000,OpenStreetMap contributors,https://www.openstreetmap.org/copyright,2026-09-12T04:47:49Z,96.76491,true,48.526,93,1500,VEAC Metropolitan Melbourne Open Space Inventory,https://discover.data.vic.gov.au/dataset/veac-metropolitan-melbourne-open-space-inventory,2009-09-14..2011-08-29,-37.634952,145.026591,23.447541,true,2296.574,2,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/437401000,2026-09-12T04:47:49Z,55,25,20,true
5368974e-1ddf-50bc-b473-27d7ad6367c4,v1,Carinya Lodge Hostel,Carinya Lodge Homes Inc,1 CARINYA Crescent,KORUMBURRA,VIC,3950,-38.437745,145.811472,Residential,NOT_CONFIRMED,Not Confirmed,NO_UNAMBIGUOUS_MATCH,4,4,4,5,3,80,true,4,100,August 2026,Official Star Ratings quarterly data extract — August 2026,MATCHED,52.018049,true,3,100,97.192887,true,28.071,1,1000,Transport Victoria GTFS Schedule,https://www.ptv.vic.gov.au/footer/data-and-reporting/datasets/ptv-timetable-api/,2026-09-11..2026-09-17,18.754055,true,812.459,5,1000,OpenStreetMap contributors,https://www.openstreetmap.org/way/378588850,2026-09-12T04:47:49Z,40.107205,true,898.392,3,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,40.107205,true,898.392,5,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,,false,1,25,75.192512,true,744.225,2,3000,OpenStreetMap contributors,https://www.openstreetmap.org/node/3819971951,2026-09-12T04:47:49Z,,false,,0,2000,OpenStreetMap contributors,https://www.openstreetmap.org/copyright,2026-09-12T04:47:49Z,,false,,0,1500,VEAC Metropolitan Melbourne Open Space Inventory,https://discover.data.vic.gov.au/dataset/veac-metropolitan-melbourne-open-space-inventory,2009-09-14..2011-08-29,,,,false,,0,3000,OpenStreetMap contributors,https://www.openstreetmap.org/copyright,2026-09-12T04:47:49Z,55,25,20,false
5396d1cb-46a3-5444-be96-ef4697cc6dc7,v1,Mercy Place Myrtleford Lodge,Mercy Aged and Community Care Ltd,73 Prince Street,MYRTLEFORD,VIC,3737,-36.556982,146.72137,Residential,NOT_CONFIRMED,Not Confirmed,NO_UNAMBIGUOUS_MATCH,3,4,2,4,3,65,true,4,100,August 2026,Official Star Ratings quarterly data extract — August 2026,MATCHED,65.101075,true,3,100,42.29299,true,577.07,4,1000,Transport Victoria GTFS Schedule,https://www.ptv.vic.gov.au/footer/data-and-reporting/datasets/ptv-timetable-api/,2026-09-11..2026-09-17,96.284843,true,37.152,13,1000,OpenStreetMap contributors,https://www.openstreetmap.org/way/334258529,2026-09-12T04:47:49Z,56.725391,true,649.119,3,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,59.205462,true,611.918,6,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,71.009181,true,3,75,75.713841,true,728.585,1,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/232630255,2026-09-12T04:47:49Z,74.39544,true,512.091,2,2000,OpenStreetMap contributors,https://www.openstreetmap.org/node/3408078737,2026-09-12T04:47:49Z,,false,,0,1500,VEAC Metropolitan Melbourne Open Space Inventory,https://discover.data.vic.gov.au/dataset/veac-metropolitan-melbourne-open-space-inventory,2009-09-14..2011-08-29,,,62.918262,true,1112.452,2,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/241399160,2026-09-12T04:47:49Z,55,25,20,true
539f1d32-14f8-5077-895c-32d5a579d758,v1,Estia Health Leopold,Estia Investments Pty Ltd,52-60 Ash Road,LEOPOLD,VIC,3224,-38.195559,144.467471,Residential,NOT_CONFIRMED,Not Confirmed,MATCHED_NO_DEMENTIA_LISTING,4,4,3,5,3,75,true,4,100,August 2026,Official Star Ratings quarterly data extract — August 2026,MATCHED,52.833815,true,3,100,96.398349,true,36.017,24,1000,Transport Victoria GTFS Schedule,https://www.ptv.vic.gov.au/footer/data-and-reporting/datasets/ptv-timetable-api/,2026-09-11..2026-09-17,33.834006,true,661.66,2,1000,OpenStreetMap contributors,https://www.openstreetmap.org/way/1353587317,2026-09-12T04:47:49Z,28.269089,true,1075.964,2,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,28.269089,true,1075.964,4,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,,false,2,50,73.996067,true,780.118,1,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/266496338,2026-09-12T04:47:49Z,21.584373,true,1568.313,1,2000,OpenStreetMap contributors,https://www.openstreetmap.org/node/3909127669,2026-09-12T04:47:49Z,,false,,0,1500,VEAC Metropolitan Melbourne Open Space Inventory,https://discover.data.vic.gov.au/dataset/veac-metropolitan-melbourne-open-space-inventory,2009-09-14..2011-08-29,,,,false,,0,3000,OpenStreetMap contributors,https://www.openstreetmap.org/copyright,2026-09-12T04:47:49Z,55,25,20,false
5455b832-2d13-577e-912d-ffdcb04b2ce5,v1,Samarinda Lodge,Boroondara Aged Services Society,286 High Street,ASHBURTON,VIC,3147,-37.864373,145.085815,Residential,NOT_CONFIRMED,Not Confirmed,NO_UNAMBIGUOUS_MATCH,4,3,4,4,3,70,true,4,100,August 2026,Official Star Ratings quarterly data extract — August 2026,MATCHED,83.594245,true,3,100,97.102127,true,28.979,25,1000,Transport Victoria GTFS Schedule,https://www.ptv.vic.gov.au/footer/data-and-reporting/datasets/ptv-timetable-api/,2026-09-11..2026-09-17,93.400463,true,65.995,61,1000,OpenStreetMap contributors,https://www.openstreetmap.org/way/207691494,2026-09-12T04:47:49Z,60.280145,true,595.798,9,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,68.520022,true,472.2,11,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,88.899108,true,4,100,89.619938,true,311.402,18,3000,OpenStreetMap contributors,https://www.openstreetmap.org/node/2179444482,2026-09-12T04:47:49Z,70.189819,true,596.204,9,2000,OpenStreetMap contributors,https://www.openstreetmap.org/node/2212722366,2026-09-12T04:47:49Z,96.624007,true,50.64,60,1500,VEAC Metropolitan Melbourne Open Space Inventory,https://discover.data.vic.gov.au/dataset/veac-metropolitan-melbourne-open-space-inventory,2009-09-14..2011-08-29,-37.865314,145.085555,99.162669,true,25.12,14,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/205721974,2026-09-12T04:47:49Z,55,25,20,true
547604cb-a84b-5310-a999-58e43ecc6761,v1,Bolga Court Hostel,Tallangatta Health Service,1 Lakeside Drive,TALLANGATTA,VIC,3700,-36.212823,147.181831,Residential,DEMENTIA_EXPERTISE,Expertise in Dementia Care,LISTED_DEMENTIA_SPECIALISATION,4,4,5,5,3,85,true,4,100,August 2026,Official Star Ratings quarterly data extract — August 2026,MATCHED,64.981025,true,3,100,42.058296,true,579.417,1,1000,Transport Victoria GTFS Schedule,https://www.ptv.vic.gov.au/footer/data-and-reporting/datasets/ptv-timetable-api/,2026-09-11..2026-09-17,85.257717,true,147.423,3,1000,OpenStreetMap contributors,https://www.openstreetmap.org/way/1532950681,2026-09-12T04:47:49Z,67.627062,true,485.594,2,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,92.750603,true,108.741,8,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,,false,2,50,95.085517,true,147.435,1,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/107640692,2026-09-12T04:47:49Z,76.23355,true,475.329,1,2000,OpenStreetMap contributors,https://www.openstreetmap.org/node/9687619938,2026-09-12T04:47:49Z,,false,,0,1500,VEAC Metropolitan Melbourne Open Space Inventory,https://discover.data.vic.gov.au/dataset/veac-metropolitan-melbourne-open-space-inventory,2009-09-14..2011-08-29,,,,false,,0,3000,OpenStreetMap contributors,https://www.openstreetmap.org/copyright,2026-09-12T04:47:49Z,55,25,20,false
54cd88fd-76b5-51fe-a09f-b799d955db05,v1,Grand Cedar,Aged Care Group Pty Ltd,61-63 High Street Road,ASHWOOD,VIC,3147,-37.866106,145.09702,Residential,NOT_CONFIRMED,Not Confirmed,NO_UNAMBIGUOUS_MATCH,3,3,2,5,3,65,true,4,100,August 2026,Official Star Ratings quarterly data extract — August 2026,MATCHED,82.476628,true,3,100,92.901035,true,70.99,35,1000,Transport Victoria GTFS Schedule,https://www.ptv.vic.gov.au/footer/data-and-reporting/datasets/ptv-timetable-api/,2026-09-11..2026-09-17,73.295408,true,267.046,38,1000,OpenStreetMap contributors,https://www.openstreetmap.org/node/13547407880,2026-09-12T04:47:49Z,81.233442,true,281.498,7,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,81.233442,true,281.498,11,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,80.6657,true,4,100,86.326085,true,410.217,15,3000,OpenStreetMap contributors,https://www.openstreetmap.org/node/11158427435,2026-09-12T04:47:49Z,82.730249,true,345.395,9,2000,OpenStreetMap contributors,https://www.openstreetmap.org/node/620506499,2026-09-12T04:47:49Z,86.723128,true,199.153,76,1500,VEAC Metropolitan Melbourne Open Space Inventory,https://discover.data.vic.gov.au/dataset/veac-metropolitan-melbourne-open-space-inventory,2009-09-14..2011-08-29,-37.867229,145.099311,66.883336,true,993.5,11,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/1155683412,2026-09-12T04:47:49Z,55,25,20,true
5643d74f-9537-5f6d-9b74-2bbaa6366168,v1,Ottrey Lodge,Ottrey Homes - Cobram And District Retirement Village Inc,16 Campbell Road,COBRAM,VIC,3644,-35.919773,145.660054,Residential,NOT_CONFIRMED,Not Confirmed,NO_UNAMBIGUOUS_MATCH,4,5,2,5,1,65,true,4,100,August 2026,Official Star Ratings quarterly data extract — August 2026,MATCHED,58.789663,true,3,100,98.320408,true,16.796,4,1000,Transport Victoria GTFS Schedule,https://www.ptv.vic.gov.au/footer/data-and-reporting/datasets/ptv-timetable-api/,2026-09-11..2026-09-17,41.482621,true,585.174,7,1000,OpenStreetMap contributors,https://www.openstreetmap.org/way/1072131597,2026-09-12T04:47:49Z,36.565961,true,951.511,3,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,59.502058,true,607.469,12,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,,false,2,50,68.255843,true,952.325,1,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/377682365,2026-09-12T04:47:49Z,48.967618,true,1020.648,1,2000,OpenStreetMap contributors,https://www.openstreetmap.org/node/992599490,2026-09-12T04:47:49Z,,false,,0,1500,VEAC Metropolitan Melbourne Open Space Inventory,https://discover.data.vic.gov.au/dataset/veac-metropolitan-melbourne-open-space-inventory,2009-09-14..2011-08-29,,,,false,,0,3000,OpenStreetMap contributors,https://www.openstreetmap.org/copyright,2026-09-12T04:47:49Z,55,25,20,false
567d422f-dd80-5695-87c2-c4ae22df93aa,v1,Deloraine Private Nursing Home,Ejaz Nominees Pty Ltd,18 Adeline Street,GREENSBOROUGH,VIC,3088,-37.707238,145.094075,Residential,DEMENTIA_EXPERTISE,Expertise in Dementia Care,LISTED_DEMENTIA_SPECIALISATION,3,3,2,5,2,60,true,4,100,August 2026,Official Star Ratings quarterly data extract — August 2026,MATCHED,67.683697,true,3,100,76.855878,true,231.441,51,1000,Transport Victoria GTFS Schedule,https://www.ptv.vic.gov.au/footer/data-and-reporting/datasets/ptv-timetable-api/,2026-09-11..2026-09-17,85.191509,true,148.085,47,1000,OpenStreetMap contributors,https://www.openstreetmap.org/way/1225405386,2026-09-12T04:47:49Z,41.003705,true,884.944,5,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,76.953879,true,345.692,18,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,74.821847,true,4,100,68.007221,true,959.783,20,3000,OpenStreetMap contributors,https://www.openstreetmap.org/node/11821224638,2026-09-12T04:47:49Z,73.194664,true,536.107,6,2000,OpenStreetMap contributors,https://www.openstreetmap.org/node/2822634489,2026-09-12T04:47:49Z,83.795256,true,243.071,54,1500,VEAC Metropolitan Melbourne Open Space Inventory,https://discover.data.vic.gov.au/dataset/veac-metropolitan-melbourne-open-space-inventory,2009-09-14..2011-08-29,-37.706001,145.098545,74.290248,true,771.293,11,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/1324899137,2026-09-12T04:47:49Z,55,25,20,true
56ac13a0-8c1a-5a3f-92ba-1aeb8e799f17,v1,Woorayl Lodge Hostel,Woorayl Lodge Inc,71-73 McCartin Street,LEONGATHA,VIC,3953,-38.479347,145.94213,Residential,NOT_CONFIRMED,Not Confirmed,NO_UNAMBIGUOUS_MATCH,5,5,4,5,4,90,true,4,100,August 2026,Official Star Ratings quarterly data extract — August 2026,MATCHED,80.049819,true,3,100,95.747967,true,42.52,4,1000,Transport Victoria GTFS Schedule,https://www.ptv.vic.gov.au/footer/data-and-reporting/datasets/ptv-timetable-api/,2026-09-11..2026-09-17,76.801024,true,231.99,23,1000,OpenStreetMap contributors,https://www.openstreetmap.org/way/1228780404,2026-09-12T04:47:49Z,67.600467,true,485.993,4,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,67.600467,true,485.993,7,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,69.877017,true,3,75,74.762625,true,757.121,2,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/339649227,2026-09-12T04:47:49Z,78.792079,true,424.158,2,2000,OpenStreetMap contributors,https://www.openstreetmap.org/node/11202451737,2026-09-12T04:47:49Z,,false,,0,1500,VEAC Metropolitan Melbourne Open Space Inventory,https://discover.data.vic.gov.au/dataset/veac-metropolitan-melbourne-open-space-inventory,2009-09-14..2011-08-29,,,56.076347,true,1317.71,2,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/741837376,2026-09-12T04:47:49Z,55,25,20,true
56ac616c-164e-555d-9e73-ece63c0abef2,v1,Estia Health Coolaroo,Estia Investments Pty Ltd,15 Mladen Court,COOLAROO,VIC,3048,-37.657666,144.931367,Residential,NOT_CONFIRMED,Not Confirmed,MATCHED_NO_DEMENTIA_LISTING,4,4,3,5,4,80,true,4,100,August 2026,Official Star Ratings quarterly data extract — August 2026,MATCHED,75.717374,true,3,100,75.331079,true,246.689,52,1000,Transport Victoria GTFS Schedule,https://www.ptv.vic.gov.au/footer/data-and-reporting/datasets/ptv-timetable-api/,2026-09-11..2026-09-17,73.270496,true,267.295,19,1000,OpenStreetMap contributors,https://www.openstreetmap.org/way/300794490,2026-09-12T04:47:49Z,78.550546,true,321.742,2,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,78.550546,true,321.742,2,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,69.157007,true,4,100,74.475667,true,765.73,6,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/242674984,2026-09-12T04:47:49Z,33.455673,true,1330.887,3,2000,OpenStreetMap contributors,https://www.openstreetmap.org/node/13829866007,2026-09-12T04:47:49Z,96.540647,true,51.89,46,1500,VEAC Metropolitan Melbourne Open Space Inventory,https://discover.data.vic.gov.au/dataset/veac-metropolitan-melbourne-open-space-inventory,2009-09-14..2011-08-29,-37.658065,144.932005,72.15604,true,835.319,7,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/242674988,2026-09-12T04:47:49Z,55,25,20,true
56c9047a-95d5-5521-96d6-f29a301d36c6,v1,Calvary Kelaston,Calvary Aged Care Limited,2-4 Park Street,WENDOUREE,VIC,3355,-37.538889,143.825581,Residential,NOT_CONFIRMED,Not Confirmed,MATCHED_NO_DEMENTIA_LISTING,3,3,2,4,2,55,true,4,100,August 2026,Official Star Ratings quarterly data extract — August 2026,MATCHED,86.237115,true,3,100,94.132382,true,58.676,35,1000,Transport Victoria GTFS Schedule,https://www.ptv.vic.gov.au/footer/data-and-reporting/datasets/ptv-timetable-api/,2026-09-11..2026-09-17,85.809154,true,141.908,36,1000,OpenStreetMap contributors,https://www.openstreetmap.org/way/430670852,2026-09-12T04:47:49Z,78.769808,true,318.453,8,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,78.769808,true,318.453,8,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,82.441613,true,3,75,79.185979,true,624.421,10,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/1301420978,2026-09-12T04:47:49Z,78.856623,true,422.868,4,2000,OpenStreetMap contributors,https://www.openstreetmap.org/way/148877255,2026-09-12T04:47:49Z,,false,,0,1500,VEAC Metropolitan Melbourne Open Space Inventory,https://discover.data.vic.gov.au/dataset/veac-metropolitan-melbourne-open-space-inventory,2009-09-14..2011-08-29,,,89.282238,true,321.533,5,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/511999822,2026-09-12T04:47:49Z,55,25,20,true
56df4c06-9066-5ca7-b95c-98d361a61fb1,v1,Vasey RSL Care Frankston South,Vasey RSL Care Ltd,85 OVERPORT Road,FRANKSTON SOUTH,VIC,3199,-38.169543,145.123467,Residential,NOT_CONFIRMED,Not Confirmed,NO_UNAMBIGUOUS_MATCH,4,4,3,5,2,70,true,4,100,August 2026,Official Star Ratings quarterly data extract — August 2026,MATCHED,38.587875,true,3,100,85.104108,true,148.959,9,1000,Transport Victoria GTFS Schedule,https://www.ptv.vic.gov.au/footer/data-and-reporting/datasets/ptv-timetable-api/,2026-09-11..2026-09-17,30.659516,true,693.405,2,1000,OpenStreetMap contributors,https://www.openstreetmap.org/way/825629686,2026-09-12T04:47:49Z,0,true,,0,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,27.776672,true,1083.35,4,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,64.317607,true,4,100,39.527938,true,1814.162,11,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/326517811,2026-09-12T04:47:49Z,30.253394,true,1394.932,2,2000,OpenStreetMap contributors,https://www.openstreetmap.org/node/2686131905,2026-09-12T04:47:49Z,91.428429,true,128.574,46,1500,VEAC Metropolitan Melbourne Open Space Inventory,https://discover.data.vic.gov.au/dataset/veac-metropolitan-melbourne-open-space-inventory,2009-09-14..2011-08-29,-38.17006,145.125803,96.060665,true,118.18,10,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/1012057178,2026-09-12T04:47:49Z,55,25,20,true
57270739-51a2-5df0-b15a-3776089c366a,v1,Trentham Hostel,Central Highlands Rural Health,22-24 Victoria Street,TRENTHAM,VIC,3458,-37.386736,144.327599,Residential,DEMENTIA_EXPERTISE,Expertise in Dementia Care,LISTED_DEMENTIA_SPECIALISATION,5,4,5,5,5,95,true,4,100,August 2026,Official Star Ratings quarterly data extract — August 2026,MATCHED,68.716209,true,3,100,47.927275,true,520.727,2,1000,Transport Victoria GTFS Schedule,https://www.ptv.vic.gov.au/footer/data-and-reporting/datasets/ptv-timetable-api/,2026-09-11..2026-09-17,94.116371,true,58.836,5,1000,OpenStreetMap contributors,https://www.openstreetmap.org/node/12741622777,2026-09-12T04:47:49Z,64.104981,true,538.425,2,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,65.901681,true,511.475,3,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,,false,2,50,98.458581,true,46.243,1,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/300745775,2026-09-12T04:47:49Z,74.899965,true,502.001,1,2000,OpenStreetMap contributors,https://www.openstreetmap.org/node/1001983800,2026-09-12T04:47:49Z,,false,,0,1500,VEAC Metropolitan Melbourne Open Space Inventory,https://discover.data.vic.gov.au/dataset/veac-metropolitan-melbourne-open-space-inventory,2009-09-14..2011-08-29,,,,false,,0,3000,OpenStreetMap contributors,https://www.openstreetmap.org/copyright,2026-09-12T04:47:49Z,55,25,20,false
5734ea10-3b78-5cdc-8e11-783ee2f20c1e,v1,Baptcare - Hedley Sutton Community,Baptcare Ltd,19 Canterbury Road,CAMBERWELL,VIC,3124,-37.821719,145.062628,Residential,NOT_CONFIRMED,Not Confirmed,NO_UNAMBIGUOUS_MATCH,3,3,2,5,3,65,true,4,100,August 2026,Official Star Ratings quarterly data extract — August 2026,MATCHED,63.47484,true,3,100,72.225537,true,277.745,38,1000,Transport Victoria GTFS Schedule,https://www.ptv.vic.gov.au/footer/data-and-reporting/datasets/ptv-timetable-api/,2026-09-11..2026-09-17,70.658461,true,293.415,24,1000,OpenStreetMap contributors,https://www.openstreetmap.org/way/987583329,2026-09-12T04:47:49Z,47.540521,true,786.892,15,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,60.721406,true,589.179,17,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,78.06232,true,4,100,87.56107,true,373.168,28,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/1508999789,2026-09-12T04:47:49Z,50.567466,true,988.651,7,2000,OpenStreetMap contributors,https://www.openstreetmap.org/way/709059298,2026-09-12T04:47:49Z,74.916204,true,376.257,33,1500,VEAC Metropolitan Melbourne Open Space Inventory,https://discover.data.vic.gov.au/dataset/veac-metropolitan-melbourne-open-space-inventory,2009-09-14..2011-08-29,-37.818131,145.061506,99.204541,true,23.864,39,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/847183685,2026-09-12T04:47:49Z,55,25,20,true
577369bd-bcab-5045-9200-dee5a8848528,v1,Arcare Reservoir,Arcare Pty Ltd,2 Gremel Road,RESERVOIR,VIC,3073,-37.725413,145.029949,Residential,NOT_CONFIRMED,Not Confirmed,MATCHED_NO_DEMENTIA_LISTING,4,3,3,5,3,70,true,4,100,August 2026,Official Star Ratings quarterly data extract — August 2026,MATCHED,85.325539,true,3,100,78.248669,true,217.513,71,1000,Transport Victoria GTFS Schedule,https://www.ptv.vic.gov.au/footer/data-and-reporting/datasets/ptv-timetable-api/,2026-09-11..2026-09-17,87.010973,true,129.89,12,1000,OpenStreetMap contributors,https://www.openstreetmap.org/way/333953244,2026-09-12T04:47:49Z,90.716974,true,139.245,10,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,90.716974,true,139.245,14,1500,National Public Toilet Map,https://toiletmap.gov.au/,2026-09-11,72.454093,true,4,100,71.677785,true,849.666,18,3000,OpenStreetMap contributors,https://www.openstreetmap.org/node/567833498,2026-09-12T04:47:49Z,33.223586,true,1335.528,3,2000,OpenStreetMap contributors,https://www.openstreetmap.org/node/5925846521,2026-09-12T04:47:49Z,87.219573,true,191.706,49,1500,VEAC Metropolitan Melbourne Open Space Inventory,https://discover.data.vic.gov.au/dataset/veac-metropolitan-melbourne-open-space-inventory,2009-09-14..2011-08-29,-37.722923,145.032547,97.695429,true,69.137,9,3000,OpenStreetMap contributors,https://www.openstreetmap.org/way/301606787,2026-09-12T04:47:49Z,55,25,20,true
